old_group	old_target	status	new_group	new_target	profile	mapping	app_file	exclusion_reason
companion	LilyGo_TLora_V2_1_1_6_companion_radio_wifi	built	companion	LilyGo_TLora_V2_1_1_6_companion_radio_full	full	LilyGo_TLora_V2_1_1_6_companion_radio_wifi -> LilyGo_TLora_V2_1_1_6_companion_radio_full (full_companion)	LilyGo_TLora_V2_1_1_6_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	LilyGo_T_Impulse_Plus_companion_radio_ble	built	companion	LilyGo_T_Impulse_Plus_companion_radio_full	full	LilyGo_T_Impulse_Plus_companion_radio_ble -> LilyGo_T_Impulse_Plus_companion_radio_full (full_companion)	LilyGo_T_Impulse_Plus_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	LilyGo_Tlora_C6_companion_radio_ble_	built	companion	LilyGo_Tlora_C6_companion_radio_full_	full	LilyGo_Tlora_C6_companion_radio_ble_ -> LilyGo_Tlora_C6_companion_radio_full_ (full_companion)	LilyGo_Tlora_C6_companion_radio_full_-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	M5Stack_Unit_C6L_companion_radio_ble	built	companion	M5Stack_Unit_C6L_companion_radio_full	full	M5Stack_Unit_C6L_companion_radio_ble -> M5Stack_Unit_C6L_companion_radio_full (full_companion)	M5Stack_Unit_C6L_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	M5Stack_Unit_C6L_companion_radio_usb	built	companion	M5Stack_Unit_C6L_companion_radio_full	full	M5Stack_Unit_C6L_companion_radio_usb -> M5Stack_Unit_C6L_companion_radio_full (full_companion)	M5Stack_Unit_C6L_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	MeshTracker_X1_companion_radio_ble	built	companion	MeshTracker_X1_companion_radio_full	full	MeshTracker_X1_companion_radio_ble -> MeshTracker_X1_companion_radio_full (full_companion)	MeshTracker_X1_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	MeshTracker_X1_companion_radio_full	built	companion	MeshTracker_X1_companion_radio_full	full		MeshTracker_X1_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	MeshTracker_X1_companion_radio_usb	built	companion	MeshTracker_X1_companion_radio_full	full	MeshTracker_X1_companion_radio_usb -> MeshTracker_X1_companion_radio_full (full_companion)	MeshTracker_X1_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	Mesh_pocket_companion_radio_ble	built	companion	Mesh_pocket_companion_radio_full	full	Mesh_pocket_companion_radio_ble -> Mesh_pocket_companion_radio_full (full_companion)	Mesh_pocket_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	Mesh_pocket_companion_radio_full	built	companion	Mesh_pocket_companion_radio_full	full		Mesh_pocket_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	Mesh_pocket_companion_radio_usb	built	companion	Mesh_pocket_companion_radio_full	full	Mesh_pocket_companion_radio_usb -> Mesh_pocket_companion_radio_full (full_companion)	Mesh_pocket_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	Meshadventurer_sx1262_companion_radio_ble	built	companion	Meshadventurer_sx1262_companion_radio_full	full	Meshadventurer_sx1262_companion_radio_ble -> Meshadventurer_sx1262_companion_radio_full (full_companion)	Meshadventurer_sx1262_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	Meshadventurer_sx1262_companion_radio_usb	built	companion	Meshadventurer_sx1262_companion_radio_full	full	Meshadventurer_sx1262_companion_radio_usb -> Meshadventurer_sx1262_companion_radio_full (full_companion)	Meshadventurer_sx1262_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	Meshadventurer_sx1268_companion_radio_ble	built	companion	Meshadventurer_sx1268_companion_radio_full	full	Meshadventurer_sx1268_companion_radio_ble -> Meshadventurer_sx1268_companion_radio_full (full_companion)	Meshadventurer_sx1268_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	Meshadventurer_sx1268_companion_radio_usb	built	companion	Meshadventurer_sx1268_companion_radio_full	full	Meshadventurer_sx1268_companion_radio_usb -> Meshadventurer_sx1268_companion_radio_full (full_companion)	Meshadventurer_sx1268_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	Meshimi_companion_radio_ble_	built	companion	Meshimi_companion_radio_full_	full	Meshimi_companion_radio_ble_ -> Meshimi_companion_radio_full_ (full_companion)	Meshimi_companion_radio_full_-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	Meshtiny_companion_radio_ble	built	companion	Meshtiny_companion_radio_full	full	Meshtiny_companion_radio_ble -> Meshtiny_companion_radio_full (full_companion)	Meshtiny_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	Meshtiny_companion_radio_full	built	companion	Meshtiny_companion_radio_full	full		Meshtiny_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	Meshtiny_companion_radio_usb	built	companion	Meshtiny_companion_radio_full	full	Meshtiny_companion_radio_usb -> Meshtiny_companion_radio_full (full_companion)	Meshtiny_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	Minewsemi_me25ls01_companion_radio_ble	built	companion	Minewsemi_me25ls01_companion_radio_full	full	Minewsemi_me25ls01_companion_radio_ble -> Minewsemi_me25ls01_companion_radio_full (full_companion)	Minewsemi_me25ls01_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	Minewsemi_me25ls01_companion_radio_full	built	companion	Minewsemi_me25ls01_companion_radio_full	full		Minewsemi_me25ls01_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	Minewsemi_me25ls01_companion_radio_usb	built	companion	Minewsemi_me25ls01_companion_radio_full	full	Minewsemi_me25ls01_companion_radio_usb -> Minewsemi_me25ls01_companion_radio_full (full_companion)	Minewsemi_me25ls01_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	Nano_G2_Ultra_companion_radio_ble	built	companion	Nano_G2_Ultra_companion_radio_full	full	Nano_G2_Ultra_companion_radio_ble -> Nano_G2_Ultra_companion_radio_full (full_companion)	Nano_G2_Ultra_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	Nano_G2_Ultra_companion_radio_full	built	companion	Nano_G2_Ultra_companion_radio_full	full		Nano_G2_Ultra_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	Nano_G2_Ultra_companion_radio_usb	built	companion	Nano_G2_Ultra_companion_radio_full	full	Nano_G2_Ultra_companion_radio_usb -> Nano_G2_Ultra_companion_radio_full (full_companion)	Nano_G2_Ultra_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	PicoW_companion_radio_usb	built	companion	PicoW_companion_radio_usb	standard		PicoW_companion_radio_usb-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	ProMicro_companion_radio_ble	built	companion	ProMicro_companion_radio_full	full	ProMicro_companion_radio_ble -> ProMicro_companion_radio_full (full_companion)	ProMicro_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	ProMicro_companion_radio_full	built	companion	ProMicro_companion_radio_full	full		ProMicro_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	ProMicro_companion_radio_usb	built	companion	ProMicro_companion_radio_full	full	ProMicro_companion_radio_usb -> ProMicro_companion_radio_full (full_companion)	ProMicro_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	R1Neo_companion_radio_ble	built	companion	R1Neo_companion_radio_full	full	R1Neo_companion_radio_ble -> R1Neo_companion_radio_full (full_companion)	R1Neo_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	R1Neo_companion_radio_full	built	companion	R1Neo_companion_radio_full	full		R1Neo_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	R1Neo_companion_radio_usb	built	companion	R1Neo_companion_radio_full	full	R1Neo_companion_radio_usb -> R1Neo_companion_radio_full (full_companion)	R1Neo_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	RAK_11310_companion_radio_usb	built	companion	RAK_11310_companion_radio_usb	standard		RAK_11310_companion_radio_usb-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	RAK_3112_companion_radio_ble	built	companion	RAK_3112_companion_radio_full	full	RAK_3112_companion_radio_ble -> RAK_3112_companion_radio_full (full_companion)	RAK_3112_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	RAK_3112_companion_radio_full	built	companion	RAK_3112_companion_radio_full	full		RAK_3112_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	RAK_3112_companion_radio_usb	built	companion	RAK_3112_companion_radio_full	full	RAK_3112_companion_radio_usb -> RAK_3112_companion_radio_full (full_companion)	RAK_3112_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	RAK_3112_companion_radio_wifi	built	companion	RAK_3112_companion_radio_full	full	RAK_3112_companion_radio_wifi -> RAK_3112_companion_radio_full (full_companion)	RAK_3112_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	RAK_3401_companion_radio_ble	built	companion	RAK_3401_companion_radio_full	full	RAK_3401_companion_radio_ble -> RAK_3401_companion_radio_full (full_companion)	RAK_3401_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	RAK_3401_companion_radio_full	built	companion	RAK_3401_companion_radio_full	full		RAK_3401_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	RAK_3401_companion_radio_usb	built	companion	RAK_3401_companion_radio_full	full	RAK_3401_companion_radio_usb -> RAK_3401_companion_radio_full (full_companion)	RAK_3401_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	RAK_3x72_companion_radio_usb	built	companion	RAK_3x72_companion_radio_usb	standard		RAK_3x72_companion_radio_usb-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	RAK_4631_companion_radio_ble	built	companion	RAK_4631_companion_radio_full	full	RAK_4631_companion_radio_ble -> RAK_4631_companion_radio_full (full_companion)	RAK_4631_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	RAK_4631_companion_radio_ethernet	built	companion	RAK_4631_companion_radio_full	full	RAK_4631_companion_radio_ethernet -> RAK_4631_companion_radio_full (full_companion)	RAK_4631_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	RAK_4631_companion_radio_full	built	companion	RAK_4631_companion_radio_full	full		RAK_4631_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	RAK_4631_companion_radio_usb	built	companion	RAK_4631_companion_radio_full	full	RAK_4631_companion_radio_usb -> RAK_4631_companion_radio_full (full_companion)	RAK_4631_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	RAK_WisMesh_Tag_companion_radio_ble	built	companion	RAK_WisMesh_Tag_companion_radio_full	full	RAK_WisMesh_Tag_companion_radio_ble -> RAK_WisMesh_Tag_companion_radio_full (full_companion)	RAK_WisMesh_Tag_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	RAK_WisMesh_Tag_companion_radio_full	built	companion	RAK_WisMesh_Tag_companion_radio_full	full		RAK_WisMesh_Tag_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	RAK_WisMesh_Tag_companion_radio_usb	built	companion	RAK_WisMesh_Tag_companion_radio_full	full	RAK_WisMesh_Tag_companion_radio_usb -> RAK_WisMesh_Tag_companion_radio_full (full_companion)	RAK_WisMesh_Tag_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	SenseCapIndicator-ESPNow_comp_radio_usb	built	companion	SenseCapIndicator-ESPNow_companion_radio_full	full	SenseCapIndicator-ESPNow_comp_radio_usb -> SenseCapIndicator-ESPNow_companion_radio_full (full_companion)	SenseCapIndicator-ESPNow_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	SenseCap_Solar_companion_radio_ble	built	companion	SenseCap_Solar_companion_radio_full	full	SenseCap_Solar_companion_radio_ble -> SenseCap_Solar_companion_radio_full (full_companion)	SenseCap_Solar_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	SenseCap_Solar_companion_radio_full	built	companion	SenseCap_Solar_companion_radio_full	full		SenseCap_Solar_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	SenseCap_Solar_companion_radio_usb	built	companion	SenseCap_Solar_companion_radio_full	full	SenseCap_Solar_companion_radio_usb -> SenseCap_Solar_companion_radio_full (full_companion)	SenseCap_Solar_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	Station_G2_companion_radio_ble	built	companion	Station_G2_companion_radio_full	full	Station_G2_companion_radio_ble -> Station_G2_companion_radio_full (full_companion)	Station_G2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	Station_G2_companion_radio_full	built	companion	Station_G2_companion_radio_full	full		Station_G2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	Station_G2_companion_radio_usb	built	companion	Station_G2_companion_radio_full	full	Station_G2_companion_radio_usb -> Station_G2_companion_radio_full (full_companion)	Station_G2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	Station_G2_companion_radio_wifi	built	companion	Station_G2_companion_radio_full	full	Station_G2_companion_radio_wifi -> Station_G2_companion_radio_full (full_companion)	Station_G2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	Station_G3_ESP32_companion_radio_ble	built	companion	Station_G3_ESP32_companion_radio_full	full	Station_G3_ESP32_companion_radio_ble -> Station_G3_ESP32_companion_radio_full (full_companion)	Station_G3_ESP32_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	Station_G3_ESP32_companion_radio_full	built	companion	Station_G3_ESP32_companion_radio_full	full		Station_G3_ESP32_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	Station_G3_ESP32_companion_radio_usb	built	companion	Station_G3_ESP32_companion_radio_full	full	Station_G3_ESP32_companion_radio_usb -> Station_G3_ESP32_companion_radio_full (full_companion)	Station_G3_ESP32_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	Station_G3_ESP32_companion_radio_wifi	built	companion	Station_G3_ESP32_companion_radio_full	full	Station_G3_ESP32_companion_radio_wifi -> Station_G3_ESP32_companion_radio_full (full_companion)	Station_G3_ESP32_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	T_Beam_S3_Supreme_SX1262_companion_radio_ble	built	companion	T_Beam_S3_Supreme_SX1262_companion_radio_full	full	T_Beam_S3_Supreme_SX1262_companion_radio_ble -> T_Beam_S3_Supreme_SX1262_companion_radio_full (full_companion)	T_Beam_S3_Supreme_SX1262_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	T_Beam_S3_Supreme_SX1262_companion_radio_ble_ps	built	companion	T_Beam_S3_Supreme_SX1262_companion_radio_full	full	T_Beam_S3_Supreme_SX1262_companion_radio_ble_ps -> T_Beam_S3_Supreme_SX1262_companion_radio_ble (runtime setting); T_Beam_S3_Supreme_SX1262_companion_radio_ble -> T_Beam_S3_Supreme_SX1262_companion_radio_full (full_companion)	T_Beam_S3_Supreme_SX1262_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	T_Beam_S3_Supreme_SX1262_companion_radio_wifi	built	companion	T_Beam_S3_Supreme_SX1262_companion_radio_full	full	T_Beam_S3_Supreme_SX1262_companion_radio_wifi -> T_Beam_S3_Supreme_SX1262_companion_radio_full (full_companion)	T_Beam_S3_Supreme_SX1262_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	Tbeam_SX1262_companion_radio_ble	built	companion	Tbeam_SX1262_companion_radio_full	full	Tbeam_SX1262_companion_radio_ble -> Tbeam_SX1262_companion_radio_full (full_companion)	Tbeam_SX1262_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	Tbeam_SX1262_companion_radio_ble_ps	built	companion	Tbeam_SX1262_companion_radio_full	full	Tbeam_SX1262_companion_radio_ble_ps -> Tbeam_SX1262_companion_radio_ble (runtime setting); Tbeam_SX1262_companion_radio_ble -> Tbeam_SX1262_companion_radio_full (full_companion)	Tbeam_SX1262_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	Tbeam_SX1276_companion_radio_ble	built	companion	Tbeam_SX1276_companion_radio_full	full	Tbeam_SX1276_companion_radio_ble -> Tbeam_SX1276_companion_radio_full (full_companion)	Tbeam_SX1276_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	Tbeam_SX1276_companion_radio_ble_ps	built	companion	Tbeam_SX1276_companion_radio_full	full	Tbeam_SX1276_companion_radio_ble_ps -> Tbeam_SX1276_companion_radio_ble (runtime setting); Tbeam_SX1276_companion_radio_ble -> Tbeam_SX1276_companion_radio_full (full_companion)	Tbeam_SX1276_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	ThinkNode_M1_companion_radio_ble	built	companion	ThinkNode_M1_companion_radio_full	full	ThinkNode_M1_companion_radio_ble -> ThinkNode_M1_companion_radio_full (full_companion)	ThinkNode_M1_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	ThinkNode_M1_companion_radio_full	built	companion	ThinkNode_M1_companion_radio_full	full		ThinkNode_M1_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	ThinkNode_M1_companion_radio_usb	built	companion	ThinkNode_M1_companion_radio_full	full	ThinkNode_M1_companion_radio_usb -> ThinkNode_M1_companion_radio_full (full_companion)	ThinkNode_M1_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
companion	ThinkNode_M2_companion_radio_ble	built	companion	ThinkNode_M2_companion_radio_full	full	ThinkNode_M2_companion_radio_ble -> ThinkNode_M2_companion_radio_full (full_companion)	ThinkNode_M2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	ThinkNode_M2_companion_radio_full	built	companion	ThinkNode_M2_companion_radio_full	full		ThinkNode_M2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	ThinkNode_M2_companion_radio_serial	built	companion	ThinkNode_M2_companion_radio_full	full	ThinkNode_M2_companion_radio_serial -> ThinkNode_M2_companion_radio_full (full_companion)	ThinkNode_M2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	ThinkNode_M2_companion_radio_usb	built	companion	ThinkNode_M2_companion_radio_full	full	ThinkNode_M2_companion_radio_usb -> ThinkNode_M2_companion_radio_full (full_companion)	ThinkNode_M2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
companion	ThinkNode_M2_companion_radio_wifi	built	companion	ThinkNode_M2_companion_radio_full	full	ThinkNode_M2_companion_radio_wifi -> ThinkNode_M2_companion_radio_full (full_companion)	ThinkNode_M2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
